Employee_ID;First_Name;Last_Name;Age;Department;Region;Status;Join_Date;Salary;Email;Phone;Performance_Score;Remote_Work
EMP1652;Heidi;Davis;35;DevOps;Texas;Active;12/10/2023;64752.67;heidi.davis@example.com;(490) 216-6669;1;0
EMP1653;Frank;Jones;35;Sales;California;Active;28/01/2023;68399.43;frank.jones@example.com;(808) 509-6084;4;0
EMP1654;Frank;Miller;35;Admin;Florida;Inactive;07/03/2021;79336.51;frank.miller@example.com;(874) 951-1917;4;0
EMP1655;Frank;Jones;40;HR;Florida;Active;16/03/2023;59179.74;frank.jones@example.com;(182) 819-7930;4;0
EMP1656;David;Davis;25;DevOps;California;Active;11/02/2023;80255.31;david.davis@example.com;(647) 725-1294;2;0
EMP1657;Charlie;Williams;30;Finance;Texas;Active;13/05/2022;84971.85;charlie.williams@example.com;(786) 069-4095;2;0
EMP1658;Frank;Brown;40;HR;California;Pending;24/10/2024;89748.42;frank.brown@example.com;(3) 562-4394;3;0
EMP1659;Charlie;Johnson;25;Admin;California;Inactive;14/09/2024;94090.35;charlie.johnson@example.com;(873) 959-2322;3;0
EMP1660;Frank;Garcia;35;HR;California;Pending;15/02/2023;115229.12;frank.garcia@example.com;(421) 089-0284;1;1
EMP1661;Alice;Williams;40;Cloud Tech;California;Pending;25/05/2023;63927.07;alice.williams@example.com;(155) 333-4263;3;1
EMP1662;Charlie;Jones;35;HR;California;Pending;11/11/2022;84124.56;charlie.jones@example.com;(335) 027-1606;4;0
EMP1663;Bob;Miller;40;Sales;California;Inactive;17/07/2023;116961.61;bob.miller@example.com;(360) 776-3368;4;1
EMP1664;Frank;Smith;40;DevOps;Illinois;Pending;08/04/2022;109423.05;frank.smith@example.com;(112) 898-1230;2;0
EMP1665;Charlie;Jones;35;Admin;California;Inactive;30/08/2023;70394.94;charlie.jones@example.com;(795) 563-3184;4;0
EMP1666;Grace;Miller;35;Finance;California;Pending;17/04/2023;86465.5;grace.miller@example.com;(748) 170-0665;1;1
EMP1667;Charlie;Brown;30;Cloud Tech;New York;Pending;25/04/2021;96341.58;charlie.brown@example.com;(155) 416-4315;4;0
EMP1668;Bob;Jones;30;Admin;Florida;Active;14/07/2020;54465.47;bob.jones@example.com;(704) 502-3289;4;0
EMP1669;Alice;Davis;25;Finance;Illinois;Active;31/07/2020;68371.66;alice.davis@example.com;(282) 270-0933;1;0
EMP1670;Grace;Smith;35;Admin;New York;Pending;04/08/2021;81021.23;grace.smith@example.com;(596) 262-2821;3;0
EMP1671;Charlie;Miller;25;Cloud Tech;Nevada;Inactive;28/10/2024;114069.07;charlie.miller@example.com;(512) 073-4653;3;1
EMP1672;Heidi;Miller;30;HR;Illinois;Inactive;03/10/2020;117867.96;heidi.miller@example.com;(950) 050-7025;1;0
EMP1673;Charlie;Miller;30;Sales;Florida;Pending;13/03/2024;94509.58;charlie.miller@example.com;(86) 982-2104;2;0
EMP1674;Eva;Brown;35;Finance;Illinois;Active;06/07/2024;56268.78;eva.brown@example.com;(316) 117-7686;4;0
EMP1675;Grace;Jones;35;Admin;California;Active;01/01/2020;86632.14;grace.jones@example.com;(290) 477-4257;1;1
EMP1676;Charlie;Brown;35;HR;Florida;Pending;18/01/2020;98143.9;charlie.brown@example.com;(591) 779-3237;4;0
EMP1677;Heidi;Garcia;35;Cloud Tech;Florida;Inactive;07/05/2023;80389.13;heidi.garcia@example.com;(223) 116-4912;2;1
EMP1678;Frank;Johnson;30;Finance;Illinois;Inactive;19/03/2022;67492.73;frank.johnson@example.com;(342) 457-9888;4;1
EMP1679;Grace;Johnson;40;Admin;California;Active;14/05/2022;93772.61;grace.johnson@example.com;(425) 652-9059;1;0
EMP1680;Eva;Garcia;35;DevOps;Nevada;Pending;14/07/2024;68817.54;eva.garcia@example.com;(320) 203-2649;4;0
EMP1681;Bob;Jones;30;Admin;California;Active;28/07/2023;81874.01;bob.jones@example.com;(977) 539-6736;3;1
EMP1682;Heidi;Davis;30;HR;Texas;Active;11/04/2020;117880.14;heidi.davis@example.com;(948) 714-8551;2;0
EMP1683;Bob;Brown;35;HR;New York;Pending;16/06/2022;100897.49;bob.brown@example.com;(457) 871-5840;2;1
EMP1684;Charlie;Smith;25;Finance;New York;Inactive;10/05/2022;71810.37;charlie.smith@example.com;(560) 821-3710;2;1
EMP1685;Frank;Miller;40;DevOps;Texas;Inactive;13/06/2020;109048.24;frank.miller@example.com;(842) 547-6817;1;0
EMP1686;Alice;Miller;35;Finance;Texas;Pending;20/08/2022;62712.26;alice.miller@example.com;(268) 323-0357;2;0
EMP1687;Eva;Jones;40;Cloud Tech;Texas;Pending;24/05/2021;76935.85;eva.jones@example.com;(929) 880-8582;3;1
EMP1688;David;Davis;25;Admin;Florida;Pending;27/04/2024;56577.22;david.davis@example.com;(825) 212-9327;1;1
EMP1689;David;Johnson;40;Finance;Nevada;Inactive;23/10/2021;61102.8;david.johnson@example.com;(963) 406-4685;3;1
EMP1690;Bob;Johnson;35;Finance;Nevada;Inactive;10/02/2021;75229.87;bob.johnson@example.com;(775) 240-1483;4;1
EMP1691;David;Miller;25;Admin;Nevada;Inactive;26/10/2021;51054.74;david.miller@example.com;(399) 106-2271;4;0
EMP1692;Bob;Jones;40;Admin;Texas;Active;05/04/2023;104843.27;bob.jones@example.com;(362) 669-3350;4;0
EMP1693;Charlie;Brown;35;Cloud Tech;New York;Active;20/10/2022;56398.11;charlie.brown@example.com;(342) 619-2371;4;0
EMP1694;Alice;Johnson;25;HR;Nevada;Active;07/12/2023;87544.73;alice.johnson@example.com;(450) 184-8196;3;0
EMP1695;Heidi;Brown;30;HR;Illinois;Pending;29/03/2024;74312.24;heidi.brown@example.com;(374) 189-7214;1;0
EMP1696;David;Davis;25;DevOps;Florida;Inactive;23/01/2024;59431.25;david.davis@example.com;(406) 417-6926;1;1
EMP1697;Heidi;Johnson;40;Sales;California;Pending;28/11/2023;84306.44;heidi.johnson@example.com;(438) 119-9536;2;0
EMP1698;Frank;Johnson;35;DevOps;Florida;Inactive;11/11/2024;108194.47;frank.johnson@example.com;(660) 144-4855;3;0
EMP1699;Charlie;Williams;25;Sales;New York;Inactive;28/08/2021;107359.3;charlie.williams@example.com;(451) 017-3972;4;0
EMP1700;Heidi;Johnson;25;DevOps;Illinois;Inactive;11/02/2024;80389.13;heidi.johnson@example.com;(964) 178-9968;3;0
EMP1701;Frank;Garcia;30;Admin;California;Pending;09/05/2020;96080.26;frank.garcia@example.com;(860) 919-1910;2;0
EMP1702;Grace;Smith;30;Sales;Nevada;Inactive;17/04/2024;88602.75;grace.smith@example.com;(359) 966-0576;2;1
EMP1703;Frank;Garcia;40;DevOps;California;Active;16/07/2020;86624.04;frank.garcia@example.com;(980) 660-3919;3;1
EMP1704;Charlie;Jones;30;Cloud Tech;New York;Active;21/09/2022;63413.16;charlie.jones@example.com;(514) 607-4554;3;1
EMP1705;Grace;Jones;40;Sales;Illinois;Pending;23/04/2023;67915.7;grace.jones@example.com;(347) 057-4237;3;0
EMP1706;Bob;Brown;25;Admin;Nevada;Inactive;27/12/2024;108245.44;bob.brown@example.com;(856) 527-1558;1;1
EMP1707;Alice;Garcia;35;Sales;Nevada;Inactive;10/08/2024;75834.81;alice.garcia@example.com;(835) 411-6596;4;1
EMP1708;Eva;Garcia;30;Cloud Tech;Nevada;Active;04/09/2024;71273.32;eva.garcia@example.com;(263) 475-5751;3;0
EMP1709;Bob;Garcia;25;DevOps;New York;Pending;28/02/2022;63262.23;bob.garcia@example.com;(250) 139-4883;3;0
EMP1710;David;Davis;30;DevOps;New York;Pending;14/03/2024;89069.91;david.davis@example.com;(882) 691-3118;3;0
EMP1711;Frank;Johnson;40;DevOps;Nevada;Inactive;13/12/2024;57287.17;frank.johnson@example.com;(642) 585-6260;2;1
EMP1712;Grace;Smith;30;HR;Nevada;Active;29/12/2022;119890.35;grace.smith@example.com;(499) 153-7037;2;1
EMP1713;Frank;Brown;35;Sales;California;Inactive;24/04/2022;103492.91;frank.brown@example.com;(240) 733-3372;1;0
EMP1714;Frank;Garcia;30;Admin;Illinois;Pending;14/03/2021;76254.42;frank.garcia@example.com;(204) 309-7767;4;0
EMP1715;Eva;Garcia;35;Finance;Florida;Inactive;01/01/2020;100841.93;eva.garcia@example.com;(893) 628-9695;1;1
EMP1716;Alice;Williams;30;Admin;California;Active;07/09/2021;118907.61;alice.williams@example.com;(454) 655-3584;4;1
EMP1717;Frank;Brown;25;DevOps;California;Pending;13/11/2022;88942.62;frank.brown@example.com;(125) 389-2186;2;0
EMP1718;Charlie;Garcia;25;Cloud Tech;Florida;Inactive;15/11/2020;59688.57;charlie.garcia@example.com;(851) 935-8373;2;0
EMP1719;David;Brown;30;HR;California;Active;14/03/2023;77985.88;david.brown@example.com;(907) 977-9611;2;1
EMP1720;Bob;Johnson;35;Finance;New York;Inactive;18/08/2024;112931.69;bob.johnson@example.com;(87) 805-7214;1;0
EMP1721;Bob;Williams;30;DevOps;California;Active;05/02/2024;106583.88;bob.williams@example.com;(149) 409-7625;3;1
EMP1722;Alice;Brown;35;HR;Florida;Inactive;12/11/2024;58437.84;alice.brown@example.com;(374) 845-3985;3;1
EMP1723;Alice;Smith;40;Cloud Tech;California;Pending;25/03/2020;72352.16;alice.smith@example.com;(289) 509-0590;2;1
EMP1724;Frank;Smith;30;DevOps;New York;Active;13/04/2020;97154.47;frank.smith@example.com;(191) 862-3391;3;1
EMP1725;Heidi;Jones;30;Sales;Illinois;Active;30/03/2021;80235.5;heidi.jones@example.com;(207) 151-1695;3;0
EMP1726;Charlie;Williams;30;HR;Texas;Inactive;16/03/2023;102172.05;charlie.williams@example.com;(667) 252-1451;1;0
EMP1727;Eva;Williams;25;Finance;Illinois;Inactive;03/05/2024;98850.94;eva.williams@example.com;(647) 124-6334;4;1
EMP1728;Heidi;Jones;30;Admin;Florida;Inactive;28/08/2023;89993.15;heidi.jones@example.com;(157) 184-0907;2;1
EMP1729;David;Brown;30;Cloud Tech;California;Inactive;24/10/2021;97931.66;david.brown@example.com;(51) 208-0055;2;1
EMP1730;Bob;Williams;40;Finance;California;Inactive;25/01/2021;72451.69;bob.williams@example.com;(409) 951-2396;1;1
EMP1731;Alice;Smith;35;Admin;California;Pending;09/08/2024;119311.14;alice.smith@example.com;(283) 512-9591;1;1
EMP1732;Charlie;Smith;40;Cloud Tech;New York;Active;04/11/2023;76167.46;charlie.smith@example.com;(728) 270-9080;3;0
EMP1733;Bob;Garcia;25;DevOps;Texas;Active;25/06/2023;114871.08;bob.garcia@example.com;(441) 529-8216;2;0
EMP1734;Eva;Johnson;25;HR;Nevada;Active;16/09/2021;81504.31;eva.johnson@example.com;(392) 957-8670;4;0
EMP1735;David;Williams;30;Admin;New York;Pending;07/12/2022;102524.86;david.williams@example.com;(815) 352-3735;1;0
EMP1736;Charlie;Brown;25;Finance;Illinois;Pending;14/12/2022;53043.74;charlie.brown@example.com;(50) 791-8157;4;1
EMP1737;Eva;Jones;30;DevOps;Illinois;Inactive;18/04/2020;82547.26;eva.jones@example.com;(998) 868-3451;4;1
EMP1738;Bob;Jones;40;DevOps;California;Pending;11/10/2024;113900.81;bob.jones@example.com;(734) 666-6169;2;1
EMP1739;Bob;Brown;25;HR;Nevada;Inactive;18/04/2021;118585.5;bob.brown@example.com;(715) 879-6473;2;1
EMP1740;Bob;Davis;35;Finance;Illinois;Pending;29/06/2020;63049.22;bob.davis@example.com;(80) 314-9981;1;1
EMP1741;Heidi;Miller;30;DevOps;Texas;Active;21/05/2021;114558.91;heidi.miller@example.com;(508) 004-6357;2;0
EMP1742;Heidi;Johnson;40;DevOps;New York;Active;11/12/2021;97901.79;heidi.johnson@example.com;(68) 828-5030;2;1
EMP1743;Eva;Jones;30;Sales;California;Active;05/07/2023;68037.56;eva.jones@example.com;(723) 513-7398;2;0
EMP1744;Alice;Williams;30;HR;New York;Active;30/11/2021;112802.27;alice.williams@example.com;(6) 314-0351;4;0
EMP1745;Bob;Johnson;40;Sales;Nevada;Pending;22/11/2024;93786.72;bob.johnson@example.com;(635) 602-2938;1;0
EMP1746;David;Williams;30;Admin;Florida;Inactive;24/05/2023;73049.93;david.williams@example.com;(469) 434-6065;3;0
EMP1747;David;Davis;30;Sales;Illinois;Pending;26/06/2024;64161.72;david.davis@example.com;(643) 749-0606;4;1
EMP1748;Charlie;Smith;40;Admin;Nevada;Pending;19/11/2020;72224.73;charlie.smith@example.com;(231) 112-7127;2;0
EMP1749;Bob;Johnson;30;HR;New York;Pending;01/03/2020;103580.45;bob.johnson@example.com;(524) 648-4493;4;0
EMP1750;Grace;Garcia;40;HR;Florida;Pending;09/08/2024;112589.11;grace.garcia@example.com;(116) 318-7327;2;0
EMP1751;Eva;Jones;30;Admin;Texas;Active;13/01/2021;51833.88;eva.jones@example.com;(77) 113-0620;2;1
EMP1752;Eva;Johnson;30;Sales;Illinois;Active;06/05/2023;66252.78;eva.johnson@example.com;(136) 957-2789;4;1
EMP1753;Frank;Johnson;25;DevOps;Florida;Active;25/10/2022;109229.68;frank.johnson@example.com;(833) 509-0253;1;1
EMP1754;Frank;Johnson;30;Finance;Florida;Inactive;08/10/2020;61465.05;frank.johnson@example.com;(257) 306-6247;2;0
EMP1755;Grace;Miller;25;HR;Florida;Active;29/02/2024;96993.74;grace.miller@example.com;(132) 357-0712;1;0
EMP1756;David;Johnson;25;Admin;Florida;Pending;30/09/2022;98150.39;david.johnson@example.com;(984) 822-8500;3;1
EMP1757;David;Williams;40;Finance;Texas;Pending;14/02/2024;107703;david.williams@example.com;(168) 809-2549;2;0
EMP1758;Grace;Smith;30;DevOps;Illinois;Pending;03/01/2023;86766.14;grace.smith@example.com;(213) 060-9068;1;1
EMP1759;Alice;Davis;30;Cloud Tech;Florida;Inactive;20/08/2024;111443.69;alice.davis@example.com;(130) 981-0795;1;1
EMP1760;David;Brown;30;Sales;Florida;Pending;21/03/2020;89039.07;david.brown@example.com;(496) 737-9456;3;0
EMP1761;Alice;Johnson;30;HR;Florida;Inactive;16/12/2024;71318.79;alice.johnson@example.com;(727) 853-2425;1;0
EMP1762;Heidi;Jones;30;Finance;California;Pending;21/04/2020;98296.71;heidi.jones@example.com;(425) 064-2075;1;0
EMP1763;Heidi;Johnson;40;Cloud Tech;Nevada;Pending;19/08/2020;62584;heidi.johnson@example.com;(836) 253-6666;3;0
EMP1764;Charlie;Jones;40;Finance;California;Inactive;21/02/2020;62521.5;charlie.jones@example.com;(776) 755-5627;2;1
EMP1765;David;Williams;40;Cloud Tech;California;Inactive;17/11/2023;95400.35;david.williams@example.com;(333) 393-9577;1;1
EMP1766;Charlie;Jones;25;Cloud Tech;Texas;Pending;09/07/2022;94385.07;charlie.jones@example.com;(654) 362-7186;1;1
EMP1767;Grace;Garcia;30;Sales;New York;Inactive;01/02/2023;76642.49;grace.garcia@example.com;(496) 033-5825;1;1
EMP1768;Frank;Brown;30;DevOps;New York;Active;14/11/2024;60122.52;frank.brown@example.com;(862) 703-6923;4;1
EMP1769;Alice;Smith;40;HR;California;Pending;23/04/2024;117267.63;alice.smith@example.com;(926) 932-6572;3;0
EMP1770;Charlie;Jones;25;Admin;New York;Active;29/06/2023;80389.13;charlie.jones@example.com;(275) 998-0110;4;1
EMP1771;Heidi;Jones;40;Sales;Texas;Pending;12/12/2024;84542.68;heidi.jones@example.com;515-5322;3;1
EMP1772;Heidi;Smith;40;Finance;Florida;Active;16/05/2023;92007.15;heidi.smith@example.com;(415) 959-7751;2;1
EMP1773;Eva;Brown;30;DevOps;Illinois;Active;10/04/2020;62938.8;eva.brown@example.com;(441) 822-2617;2;0
EMP1774;Frank;Johnson;25;Admin;Texas;Pending;29/03/2023;108661.01;frank.johnson@example.com;(962) 887-4311;1;0
EMP1775;Bob;Jones;25;Cloud Tech;Florida;Active;26/11/2020;97046.33;bob.jones@example.com;(710) 267-6719;3;0
EMP1776;Charlie;Smith;40;DevOps;Illinois;Inactive;14/03/2020;56518.84;charlie.smith@example.com;(957) 992-7078;2;0
EMP1777;Frank;Garcia;40;Cloud Tech;Florida;Pending;12/05/2020;70498.29;frank.garcia@example.com;(551) 512-2945;3;1
EMP1778;Eva;Garcia;35;Sales;Florida;Pending;05/03/2021;98708.06;eva.garcia@example.com;(213) 541-5969;2;1
EMP1779;Bob;Williams;30;DevOps;Nevada;Pending;28/06/2020;83856.41;bob.williams@example.com;(996) 254-3847;4;0
EMP1780;Eva;Smith;40;Sales;California;Inactive;12/12/2022;90259.99;eva.smith@example.com;(75) 203-4475;2;0
EMP1781;Charlie;Williams;30;Sales;Florida;Pending;02/02/2024;94230.03;charlie.williams@example.com;(504) 715-8028;4;1
EMP1782;Charlie;Garcia;30;Admin;Nevada;Inactive;31/01/2021;50110.66;charlie.garcia@example.com;(90) 463-7659;2;1
EMP1783;Bob;Brown;30;Sales;Florida;Inactive;03/04/2020;73365.46;bob.brown@example.com;(465) 586-6524;1;0
EMP1784;David;Johnson;25;DevOps;New York;Pending;30/07/2021;67809.23;david.johnson@example.com;(483) 744-1714;4;0
EMP1785;Eva;Smith;30;Sales;California;Active;21/08/2020;98008.51;eva.smith@example.com;(810) 213-1250;2;0
EMP1786;Alice;Davis;30;Admin;California;Inactive;09/10/2023;83537.58;alice.davis@example.com;(293) 110-0590;1;0
EMP1787;Alice;Garcia;30;Finance;New York;Pending;01/08/2022;112444.08;alice.garcia@example.com;(297) 519-1022;4;1
EMP1788;Frank;Garcia;40;Finance;Nevada;Active;06/09/2024;86475.13;frank.garcia@example.com;(121) 106-3300;1;1
EMP1789;Frank;Davis;30;Sales;Texas;Active;28/03/2023;97984.53;frank.davis@example.com;(658) 373-7926;3;1
EMP1790;Frank;Miller;25;Admin;California;Active;25/11/2021;118853.31;frank.miller@example.com;(490) 728-0122;3;0
EMP1791;Charlie;Garcia;30;Sales;Florida;Active;03/05/2023;58179.12;charlie.garcia@example.com;(428) 931-1324;4;0
EMP1792;Eva;Jones;35;DevOps;Texas;Inactive;27/04/2022;56075.84;eva.jones@example.com;(326) 949-6842;2;1
EMP1793;Frank;Brown;40;HR;New York;Pending;11/09/2021;62250.89;frank.brown@example.com;(645) 380-4420;4;1
EMP1794;Alice;Smith;30;Cloud Tech;Florida;Pending;21/02/2020;105931.77;alice.smith@example.com;(17) 509-6169;1;1
EMP1795;Charlie;Davis;30;HR;Florida;Pending;24/11/2024;86653.96;charlie.davis@example.com;(159) 591-9456;2;1
EMP1796;Charlie;Jones;25;Sales;Nevada;Active;24/02/2021;100719.94;charlie.jones@example.com;(575) 747-5832;3;0
EMP1797;Bob;Davis;25;HR;Texas;Pending;02/10/2024;91600.13;bob.davis@example.com;(920) 567-7566;2;1
EMP1798;Heidi;Smith;25;Cloud Tech;Illinois;Pending;06/03/2024;71873.66;heidi.smith@example.com;(772) 266-0255;3;1
EMP1799;Eva;Williams;30;HR;New York;Active;09/08/2021;69365.47;eva.williams@example.com;(265) 062-2922;2;1
EMP1800;Heidi;Smith;25;HR;New York;Active;14/07/2021;58012.23;heidi.smith@example.com;(106) 724-5306;2;1
EMP1801;Bob;Miller;30;Sales;California;Pending;14/10/2021;68973.65;bob.miller@example.com;(624) 843-3796;2;1
EMP1802;Eva;Smith;30;Admin;New York;Active;29/09/2021;92928.4;eva.smith@example.com;(662) 705-1156;1;1
EMP1803;Heidi;Smith;25;Admin;Texas;Inactive;15/10/2023;53531.92;heidi.smith@example.com;(942) 387-3669;1;1
EMP1804;Bob;Miller;40;Finance;New York;Pending;05/05/2023;112389.31;bob.miller@example.com;(425) 496-9191;4;0
EMP1805;Heidi;Brown;30;HR;California;Inactive;01/08/2024;63870.3;heidi.brown@example.com;(845) 525-9709;4;0
EMP1806;Bob;Garcia;40;Sales;New York;Active;22/07/2024;106164.53;bob.garcia@example.com;(756) 335-3573;3;0
EMP1807;Bob;Smith;40;HR;Nevada;Pending;25/12/2023;103654.54;bob.smith@example.com;(859) 532-5938;1;0
EMP1808;David;Miller;30;Sales;California;Inactive;13/03/2022;62834.72;david.miller@example.com;(933) 797-0580;3;1
EMP1809;Frank;Jones;35;Finance;Florida;Active;13/05/2020;83273.41;frank.jones@example.com;(629) 518-7793;4;0
EMP1810;Heidi;Williams;30;HR;California;Pending;22/03/2023;58917.58;heidi.williams@example.com;(176) 342-5072;3;0
EMP1811;Bob;Williams;35;Sales;Nevada;Active;10/06/2024;71148.27;bob.williams@example.com;(305) 597-8244;4;1
EMP1812;Grace;Smith;30;Sales;New York;Pending;21/11/2020;118172.42;grace.smith@example.com;(759) 833-9913;1;1
EMP1813;Frank;Brown;30;DevOps;Illinois;Inactive;25/05/2024;118614.37;frank.brown@example.com;(38) 843-6603;2;0
EMP1814;Frank;Brown;30;DevOps;New York;Active;19/09/2023;96872.36;frank.brown@example.com;(432) 400-6156;1;0
EMP1815;Heidi;Jones;25;Sales;Illinois;Inactive;28/10/2021;88856.14;heidi.jones@example.com;(276) 829-7513;3;1
EMP1816;Charlie;Smith;35;Finance;Texas;Pending;10/08/2020;97985.61;charlie.smith@example.com;(743) 974-2924;3;0
EMP1817;Grace;Williams;35;Finance;Nevada;Pending;05/05/2020;56337.31;grace.williams@example.com;(10) 587-5255;1;1
EMP1818;Alice;Brown;30;DevOps;New York;Inactive;24/12/2022;70405.23;alice.brown@example.com;(806) 562-5903;1;1
EMP1819;Heidi;Smith;30;Admin;Nevada;Inactive;05/09/2021;89919.35;heidi.smith@example.com;(599) 080-2710;4;1
EMP1820;Eva;Davis;40;DevOps;California;Active;08/04/2023;50568.35;eva.davis@example.com;(221) 823-1554;3;1
EMP1821;Grace;Brown;30;HR;Texas;Inactive;29/01/2023;80389.13;grace.brown@example.com;(165) 176-8085;3;0
EMP1822;Frank;Miller;25;HR;Texas;Active;03/06/2022;99155.53;frank.miller@example.com;(628) 137-2142;1;1
EMP1823;Frank;Davis;40;Finance;Florida;Inactive;21/01/2023;64785.13;frank.davis@example.com;(308) 003-7002;2;1
EMP1824;Charlie;Garcia;30;Sales;Florida;Inactive;16/09/2024;79206.48;charlie.garcia@example.com;(322) 855-6607;3;0
EMP1825;Charlie;Brown;30;Cloud Tech;Texas;Pending;02/02/2020;60079.71;charlie.brown@example.com;(470) 681-0389;2;1
EMP1826;Grace;Williams;30;Cloud Tech;New York;Pending;08/07/2024;79109.88;grace.williams@example.com;(339) 705-1957;1;0
EMP1827;Grace;Johnson;30;Admin;Florida;Pending;18/05/2022;88643.5;grace.johnson@example.com;(263) 280-9447;1;0
EMP1828;Frank;Davis;30;Admin;Florida;Pending;16/01/2020;90455.7;frank.davis@example.com;(586) 239-4534;4;0
EMP1829;David;Garcia;30;HR;Florida;Pending;26/03/2023;75687.9;david.garcia@example.com;(461) 470-7985;3;1
EMP1830;Heidi;Jones;35;Cloud Tech;Illinois;Inactive;15/11/2023;55604.42;heidi.jones@example.com;(321) 061-3393;2;0
EMP1831;Eva;Jones;40;Sales;Texas;Pending;27/12/2024;92704.94;eva.jones@example.com;(394) 570-3942;4;0
EMP1832;Bob;Williams;30;Sales;California;Pending;18/04/2020;113250.97;bob.williams@example.com;(804) 032-5375;3;1
EMP1833;Alice;Brown;40;Finance;Illinois;Inactive;21/03/2023;101367.02;alice.brown@example.com;(576) 927-7893;4;0
EMP1834;Eva;Smith;35;Admin;Texas;Pending;08/05/2023;102459.77;eva.smith@example.com;(319) 100-9003;1;0
EMP1835;Eva;Brown;25;DevOps;Florida;Pending;12/12/2020;90100.2;eva.brown@example.com;(47) 692-1052;3;0
EMP1836;Eva;Williams;30;Cloud Tech;California;Inactive;17/06/2020;58877.49;eva.williams@example.com;(365) 146-0400;4;0
EMP1837;Eva;Jones;35;Admin;Illinois;Inactive;17/07/2021;80389.13;eva.jones@example.com;(424) 731-0719;4;0
EMP1838;Bob;Brown;30;Admin;Illinois;Pending;05/11/2020;96140.89;bob.brown@example.com;(113) 798-4408;2;1
EMP1839;Charlie;Jones;35;DevOps;New York;Inactive;05/01/2021;105956.04;charlie.jones@example.com;(712) 316-6006;4;0
EMP1840;Frank;Davis;25;Admin;Illinois;Active;11/09/2024;84716.38;frank.davis@example.com;(676) 209-0143;3;0
EMP1841;Grace;Garcia;30;DevOps;Florida;Pending;29/07/2023;61709.83;grace.garcia@example.com;(734) 043-3699;3;1
EMP1842;Frank;Smith;25;DevOps;California;Active;17/04/2020;61732.03;frank.smith@example.com;(968) 730-4518;2;1
EMP1843;Eva;Davis;40;DevOps;Illinois;Active;16/02/2022;97845.7;eva.davis@example.com;(577) 825-5881;3;1
EMP1844;Eva;Jones;30;Sales;Florida;Active;14/08/2021;114905.58;eva.jones@example.com;(556) 296-5753;1;0
EMP1845;Frank;Jones;30;DevOps;Texas;Active;24/12/2022;94619.69;frank.jones@example.com;(278) 656-1941;3;1
EMP1846;Grace;Johnson;30;DevOps;California;Inactive;07/07/2021;68696.15;grace.johnson@example.com;(557) 782-0581;3;0
EMP1847;Grace;Johnson;40;DevOps;Nevada;Active;12/02/2024;97032.29;grace.johnson@example.com;(958) 292-3615;4;0
EMP1848;Frank;Davis;30;HR;Illinois;Active;09/10/2023;50593.33;frank.davis@example.com;(188) 081-9047;4;1
EMP1849;Grace;Miller;25;Sales;Texas;Pending;02/07/2022;74606.15;grace.miller@example.com;(235) 715-5867;3;1
EMP1850;Eva;Davis;30;Cloud Tech;Texas;Pending;07/07/2020;53981.73;eva.davis@example.com;(639) 561-3722;2;0
EMP1851;David;Johnson;30;DevOps;Texas;Pending;02/09/2020;56047.05;david.johnson@example.com;(81) 721-4363;4;1
EMP1852;Grace;Jones;30;Admin;Texas;Pending;12/01/2021;67733.5;grace.jones@example.com;(381) 300-0412;2;0
EMP1853;Bob;Williams;40;HR;Florida;Pending;29/09/2023;103891.64;bob.williams@example.com;(211) 471-6559;3;1
EMP1854;Charlie;Davis;25;HR;Texas;Inactive;06/03/2022;73285.83;charlie.davis@example.com;(945) 653-4698;3;1
EMP1855;Eva;Jones;30;Finance;Texas;Inactive;14/02/2021;92721.13;eva.jones@example.com;(799) 070-7549;1;1
EMP1856;Heidi;Williams;25;Admin;Illinois;Inactive;23/03/2021;92977.64;heidi.williams@example.com;(476) 816-9956;4;0
EMP1857;Heidi;Williams;35;Cloud Tech;Texas;Active;24/05/2020;89994.12;heidi.williams@example.com;(60) 717-4810;3;1
EMP1858;Heidi;Johnson;25;Finance;New York;Pending;04/08/2023;50060.73;heidi.johnson@example.com;(317) 653-9704;1;0
EMP1859;Grace;Davis;35;Admin;Nevada;Inactive;12/03/2022;90224.82;grace.davis@example.com;(487) 396-1028;4;0
EMP1860;Heidi;Brown;40;Finance;Florida;Pending;18/05/2024;106859.3;heidi.brown@example.com;(87) 182-7495;3;0
EMP1861;David;Smith;25;Finance;Nevada;Inactive;05/09/2020;89707.07;david.smith@example.com;(804) 918-7273;3;0
EMP1862;Frank;Johnson;35;DevOps;California;Inactive;23/04/2020;94259.08;frank.johnson@example.com;(204) 956-1212;4;1
EMP1863;Bob;Johnson;35;Sales;California;Active;18/09/2024;82174.75;bob.johnson@example.com;(773) 062-6041;4;0
EMP1864;David;Brown;30;Sales;Texas;Inactive;15/09/2023;63370.22;david.brown@example.com;(359) 737-1121;4;0
EMP1865;Bob;Smith;35;Finance;Texas;Pending;15/06/2022;101472.69;bob.smith@example.com;(299) 077-5607;3;1
EMP1866;David;Jones;25;DevOps;Illinois;Active;28/09/2022;77213.73;david.jones@example.com;(581) 670-4685;3;0
EMP1867;Eva;Miller;40;Sales;Florida;Active;16/03/2020;73749.96;eva.miller@example.com;(111) 457-6831;1;1
EMP1868;Alice;Davis;40;Cloud Tech;New York;Pending;28/09/2023;86618.37;alice.davis@example.com;(102) 192-3784;2;0
EMP1869;Charlie;Miller;30;Admin;Texas;Active;15/02/2024;59911.33;charlie.miller@example.com;(847) 129-6179;4;1
